person,personLabel,propLabel,ppaLabel,qual_propLabel,qual_valueLabel,qual_value,prop,ppa,qual_prop,s
https://beyond-notability.wikibase.cloud/entity/Q1153,Florence Peacock,exhibited at,Society of Antiquaries of London Meeting,point in time,1896-12-17T00:00:00Z,1896-12-17T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1153-2fa3c9eb-4ad7-18a9-7981-92dcd055acb9
https://beyond-notability.wikibase.cloud/entity/Q1153,Florence Peacock,exhibited at,Society of Antiquaries of London Meeting,item exhibited (free text),Bronze Mortar found in the Isle of Axholme,Bronze Mortar found in the Isle of Axholme,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q1153-2fa3c9eb-4ad7-18a9-7981-92dcd055acb9
https://beyond-notability.wikibase.cloud/entity/Q1153,Florence Peacock,exhibited at,The Folklore Society,point in time,1898-02-15T00:00:00Z,1898-02-15T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q292,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1153-f3caae69-409d-a44c-8db2-ae66654212dd
https://beyond-notability.wikibase.cloud/entity/Q1153,Florence Peacock,exhibited at,The Folklore Society,note,The vertebrae was exhibited on Peacock's behalf by the Secretary of the Folklore Society,The vertebrae was exhibited on Peacock's behalf by the Secretary of the Folklore Society,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q292,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q1153-f3caae69-409d-a44c-8db2-ae66654212dd
https://beyond-notability.wikibase.cloud/entity/Q1153,Florence Peacock,exhibited at,The Folklore Society,item exhibited (free text),"a rabbit vertebrae, known as ""The Fox's Face""","a rabbit vertebrae, known as ""The Fox's Face""",https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q292,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q1153-f3caae69-409d-a44c-8db2-ae66654212dd
https://beyond-notability.wikibase.cloud/entity/Q1003,Frances Arabella O'Grady,spoke at,meeting,point in time,1899-03-09T00:00:00Z,1899-03-09T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1003-419909a9-4ef5-1eb1-e6b0-082f049e530d
https://beyond-notability.wikibase.cloud/entity/Q1003,Frances Arabella O'Grady,spoke at,meeting,title of paper,A Misappropriated Monument in Worcester Cathedral,A Misappropriated Monument in Worcester Cathedral,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q1003-419909a9-4ef5-1eb1-e6b0-082f049e530d
https://beyond-notability.wikibase.cloud/entity/Q1003,Frances Arabella O'Grady,spoke at,meeting,of,Worcester Archaeological Society,https://beyond-notability.wikibase.cloud/entity/Q1436,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1003-419909a9-4ef5-1eb1-e6b0-082f049e530d
https://beyond-notability.wikibase.cloud/entity/Q1003,Frances Arabella O'Grady,spoke at,meeting,point in time,1902-03-11T00:00:00Z,1902-03-11T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q1003-f4c6b15a-4e6f-4167-8c1f-b82ecc23e4f8
https://beyond-notability.wikibase.cloud/entity/Q1003,Frances Arabella O'Grady,spoke at,meeting,title of paper,"Bishop Cobham 1317-27: his Monument and Work in Worcester Cathedral, with an attempt to discover which of two effigies is his, and and whether the Jesus Chapel was built by him","Bishop Cobham 1317-27: his Monument and Work in Worcester Cathedral, with an attempt to discover which of two effigies is his, and and whether the Jesus Chapel was built by him",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q1003-f4c6b15a-4e6f-4167-8c1f-b82ecc23e4f8
https://beyond-notability.wikibase.cloud/entity/Q1003,Frances Arabella O'Grady,spoke at,meeting,of,Worcester Archaeological Society,https://beyond-notability.wikibase.cloud/entity/Q1436,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q1003-f4c6b15a-4e6f-4167-8c1f-b82ecc23e4f8
https://beyond-notability.wikibase.cloud/entity/Q857,Frances Hermia Durham,spoke at,meeting,point in time,1899-05-18T00:00:00Z,1899-05-18T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q857-f64af02d-409b-2ca2-448a-78985df5ee43
https://beyond-notability.wikibase.cloud/entity/Q857,Frances Hermia Durham,spoke at,meeting,title of paper,The Relations of Crown to Trade  Under James I,The Relations of Crown to Trade  Under James I,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q857-f64af02d-409b-2ca2-448a-78985df5ee43
https://beyond-notability.wikibase.cloud/entity/Q857,Frances Hermia Durham,spoke at,meeting,of,Royal Historical Society,https://beyond-notability.wikibase.cloud/entity/Q432,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q857-f64af02d-409b-2ca2-448a-78985df5ee43
https://beyond-notability.wikibase.cloud/entity/Q995,Frances Murray,spoke at,meeting,point in time,1898-04-21T00:00:00Z,1898-04-21T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q995-12f71622-496a-09ab-ed79-a7df32e78e8f
https://beyond-notability.wikibase.cloud/entity/Q995,Frances Murray,spoke at,meeting,title of paper,Painted Wall Cloths in Sweden,Painted Wall Cloths in Sweden,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q995-12f71622-496a-09ab-ed79-a7df32e78e8f
https://beyond-notability.wikibase.cloud/entity/Q995,Frances Murray,spoke at,meeting,of,Glasgow Archaeological Society,https://beyond-notability.wikibase.cloud/entity/Q1912,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q995-12f71622-496a-09ab-ed79-a7df32e78e8f
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Royal Archaeological Institute Meeting,point in time,1928-05-09T00:00:00Z,1928-05-09T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q874-d501af1e-4ab0-e1ea-f558-b8d84b49b831
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Royal Archaeological Institute Meeting,note,Rose Troup's paper was illustrated by lantern slides,Rose Troup's paper was illustrated by lantern slides,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q874-d501af1e-4ab0-e1ea-f558-b8d84b49b831
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Royal Archaeological Institute Meeting,title of paper,The personality of Bishop Grandisson,The personality of Bishop Grandisson,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q874-d501af1e-4ab0-e1ea-f558-b8d84b49b831
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,point in time,1891-07-01T00:00:00Z,1891-07-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q874-5b01de6b-4392-2ded-dd46-8c1eddded0ab
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,title of paper,"Biographical notes on Doctor Matthew Sutcliffe, Dean of Exeter 1588-1629","Biographical notes on Doctor Matthew Sutcliffe, Dean of Exeter 1588-1629",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q874-5b01de6b-4392-2ded-dd46-8c1eddded0ab
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q874-5b01de6b-4392-2ded-dd46-8c1eddded0ab
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,point in time,1898-08-01T00:00:00Z,1898-08-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q874-a45c22c7-4c8c-bc74-e049-1bd00523f379
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,title of paper,Honiton in 1530,Honiton in 1530,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q874-a45c22c7-4c8c-bc74-e049-1bd00523f379
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,title of paper,A forgotten page of the ecclesiastical history of Seaton,A forgotten page of the ecclesiastical history of Seaton,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q874-a45c22c7-4c8c-bc74-e049-1bd00523f379
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q874-a45c22c7-4c8c-bc74-e049-1bd00523f379
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,point in time,1889-08-01T00:00:00Z,1889-08-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q874-c30d499e-45e2-169f-79ef-ddaedde59628
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,title of paper,"A cavalier's note-book, continued by his son","A cavalier's note-book, continued by his son",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q874-c30d499e-45e2-169f-79ef-ddaedde59628
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,title of paper,"The Sainthills of Bradninch, Devon","The Sainthills of Bradninch, Devon",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q874-c30d499e-45e2-169f-79ef-ddaedde59628
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q874-c30d499e-45e2-169f-79ef-ddaedde59628
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,point in time,1892-07-01T00:00:00Z,1892-07-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q874-dc2f8a62-482f-2110-701d-9eecba67f4da
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,title of paper,"Ellis Veryard, of Plymtree, physician and author","Ellis Veryard, of Plymtree, physician and author",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q874-dc2f8a62-482f-2110-701d-9eecba67f4da
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q874-dc2f8a62-482f-2110-701d-9eecba67f4da
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,point in time,1897-07-01T00:00:00Z,1897-07-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q874-e989bbb5-44c6-2081-73ad-ccd611ad87f6
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,title of paper,En Exeter Worthy and his Biographer,En Exeter Worthy and his Biographer,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q874-e989bbb5-44c6-2081-73ad-ccd611ad87f6
https://beyond-notability.wikibase.cloud/entity/Q874,Frances Rose-Troup,spoke at,Annual Meeting,of,Devonshire Association,https://beyond-notability.wikibase.cloud/entity/Q832,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q874-e989bbb5-44c6-2081-73ad-ccd611ad87f6
