record_id,person,person_label,year,author,journal_std_title,journal_std_grp,volume,ads_record_id,ads_id
1208,Q606,Margaret Stokes,1898,Margaret Stokes,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,8,3040014,47246
1209,Q624,Maria Millington Lathbury Evans,1907,Evans,Numismatic Chronicle,Numismatic Chronicle,7,3076040,46576
1210,Q624,Maria Millington Lathbury Evans,1908,Evans,Numismatic Chronicle,Numismatic Chronicle,8,3076068,46576
1211,Q624,Maria Millington Lathbury Evans,1906,Evans,Numismatic Chronicle,Numismatic Chronicle,6,3076014,46576
1212,Q624,Maria Millington Lathbury Evans,1908,Evans,Numismatic Chronicle,Numismatic Chronicle,8,3076051,46576
1213,Q624,Maria Millington Lathbury Evans,1909,Evans,Numismatic Chronicle,Numismatic Chronicle,9,3076078,46576
1214,Q624,Maria Millington Lathbury Evans,NA,Evans,Transactions of the Birmingham and Midland Institute,Transactions of the Birmingham and Midland Institute,11,3146872,46576
1215,Q624,Maria Millington Lathbury Evans,1876,Evans,Archaeologia Cambrensis,Archaeologia Cambrensis,31,3051265,46576
1216,Q640,Margaret Catherine Ffennell,1897,Margaret C Ffennell,Folklore,Folklore,8,3113333,49037
1217,Q640,Margaret Catherine Ffennell,1898,Margaret C Ffennell,Folklore,Folklore,9,3113358,49037
1218,Q662,Charlotte Sophia Burne,1904,Charlotte S Burne,Folklore,Folklore,15,3112754,41405
1219,Q662,Charlotte Sophia Burne,1904,Charlotte S Burne,Folklore,Folklore,15,3112755,41405
1220,Q662,Charlotte Sophia Burne,1900,Charlotte S Burne,Folklore,Folklore,11,3112962,41405
1221,Q662,Charlotte Sophia Burne,1901,Charlotte S Burne,Folklore,Folklore,12,3112621,41405
1222,Q662,Charlotte Sophia Burne,1905,"Mabel Peacock
                                                Charlotte S Burne",Folklore,Folklore,16,3112791,41405
1223,Q662,Charlotte Sophia Burne,1895,Charlotte S Burne,Folklore,Folklore,6,3113272,41405
1224,Q662,Charlotte Sophia Burne,1902,Charlotte S Burne,Folklore,Folklore,13,3112683,41405
1225,Q662,Charlotte Sophia Burne,1886,Charlotte S Burne,Folklore Journal,Folklore,4,3143080,41405
1226,Q662,Charlotte Sophia Burne,1900,Charlotte S Burne,Folklore,Folklore,11,3112970,41405
1227,Q662,Charlotte Sophia Burne,1901,Charlotte S Burne,Folklore,Folklore,12,3112628,41405
1228,Q662,Charlotte Sophia Burne,1888,Charlotte S Burne,Folklore Journal,Folklore,7,3143152,41405
1229,Q662,Charlotte Sophia Burne,1906,"H A Rose
                                                Charlotte S Burne
                                                Alfred Nutt",Folklore,Folklore,17,3113069,41405
1230,Q662,Charlotte Sophia Burne,1904,Charlotte S Burne,Folklore,Folklore,15,3112732,41405
1232,Q662,Charlotte Sophia Burne,1903,"Mabel Peacock
                                                Charlotte S Burne",Folklore,Folklore,14,3113045,41405
1233,Q662,Charlotte Sophia Burne,1886,Charlotte S Burne,Folklore Journal,Folklore,4,3143083,41405
1234,Q662,Charlotte Sophia Burne,1894,Charlotte S Burne,Folklore,Folklore,5,3113252,41405
1235,Q662,Charlotte Sophia Burne,1912,Charlotte S Burne,Folklore,Folklore,23,3112881,41405
1236,Q662,Charlotte Sophia Burne,1886,Charlotte S Burne,Folklore Journal,Folklore,4,3143084,41405
1237,Q662,Charlotte Sophia Burne,1904,Charlotte S Burne,Folklore,Folklore,15,3112731,41405
1238,Q662,Charlotte Sophia Burne,1910,Charlotte S Burne,Folklore,Folklore,21,3112854,41405
1239,Q662,Charlotte Sophia Burne,1917,Charlotte S Burne,Proceedings of the Hampshire Field Club and Archaeological Society,Proceedings of the Hampshire Field Club and Archaeological Society,8,3132580,41405
1240,Q662,Charlotte Sophia Burne,1909,Charlotte S Burne,Folklore,Folklore,20,3113182,41405
1241,Q662,Charlotte Sophia Burne,1909,Charlotte S Burne,Folklore,Folklore,20,3113166,41405
1242,Q662,Charlotte Sophia Burne,1909,Charlotte S Burne,Folklore,Folklore,20,3113171,41405
1243,Q662,Charlotte Sophia Burne,1887,Charlotte S Burne,Folklore Journal,Folklore,5,3143101,41405
1244,Q662,Charlotte Sophia Burne,1886,Charlotte S Burne,Folklore Journal,Folklore,4,3143085,41405
1246,Q662,Charlotte Sophia Burne,NA,Charlotte S Burne,North Staffordshire Field Club Annual Report and Transactions,North Staffordshire Field Club Annual Report and Transactions,49,3134741,41405
1247,Q662,Charlotte Sophia Burne,1896,Charlotte S Burne,Folklore,Folklore,7,3113294,41405
1248,Q662,Charlotte Sophia Burne,1897,Charlotte S Burne,Folklore,Folklore,8,3113330,41405
1249,Q662,Charlotte Sophia Burne,1908,Charlotte S Burne,Folklore,Folklore,19,3112825,41405
1250,Q662,Charlotte Sophia Burne,1890,Charlotte S Burne,Folklore,Folklore,1,3112919,41405
1251,Q662,Charlotte Sophia Burne,1902,Charlotte S Burne,Folklore,Folklore,13,3112682,41405
1252,Q662,Charlotte Sophia Burne,1905,"Mabel Peacock
                                                Alice Oldknow
                                                Charlotte S Burne",Folklore,Folklore,16,3112793,41405
1253,Q662,Charlotte Sophia Burne,1896,Charlotte S Burne,Journal of the British Archaeological Association,Journal of the British Archaeological Association,2,3098837,41405
1254,Q662,Charlotte Sophia Burne,1905,"W Henry Jewitt
                                                Charlotte S Burne",Folklore,Folklore,16,3112792,41405
1255,Q662,Charlotte Sophia Burne,1885,Charlotte S Burne,Folklore Journal,Folklore,3,3143070,41405
1256,Q662,Charlotte Sophia Burne,1910,Charlotte S Burne,Folklore,Folklore,21,3112855,41405
1257,Q662,Charlotte Sophia Burne,1903,Charlotte S Burne,Folklore,Folklore,14,3113019,41405
1258,Q662,Charlotte Sophia Burne,1884,Charlotte S Burne,Folklore Journal,Folklore,2,3143043,41405
1259,Q662,Charlotte Sophia Burne,1884,Charlotte S Burne,Folklore Journal,Folklore,2,3143046,41405
1260,Q668,Edith Bradley,1895,Edith Bradley,Journal of the British Archaeological Association,Journal of the British Archaeological Association,1,3098700,49853
1261,Q668,Edith Bradley,1898,Edith Bradley,Journal of the British Archaeological Association,Journal of the British Archaeological Association,4,3098884,49853
1262,Q668,Edith Bradley,1897,Edith Bradley,Journal of the British Archaeological Association,Journal of the British Archaeological Association,3,3098854,49853
1270,Q709,Kathleen Mary Kenyon,1951,Kathleen M Kenyon,Annual Report of the University of London Institute of Archaeology,Annual Report of the University of London Institute of Archaeology,8,3124728,25007
1271,Q709,Kathleen Mary Kenyon,1950,Kathleen M Kenyon,Transactions of the Woolhope Naturalists Field Club,Transactions of the Woolhope Naturalists Field Club,"33
                                        
                                        
                                            (2)",3121778,25007
1272,Q709,Kathleen Mary Kenyon,1953,Kathleen M Kenyon,The Archaeological Journal,The Archaeological Journal,110,3179929,25007
1275,Q709,Kathleen Mary Kenyon,1942,Kathleen M Kenyon,The Archaeological Journal,The Archaeological Journal,99,3179790,25007
1276,Q709,Kathleen Mary Kenyon,1948,Kathleen M Kenyon,Archaeological Newsletter,Archaeological Newsletter,2,3123049,25007
1277,Q709,Kathleen Mary Kenyon,1949,Kathleen M Kenyon,Transactions of the Woolhope Naturalists Field Club,Transactions of the Woolhope Naturalists Field Club,"33
                                        
                                        
                                            (1)",3121769,25007
1278,Q709,Kathleen Mary Kenyon,1934,Kathleen M Kenyon,Archaeologia,Archaeologia,84,3105998,25007
1280,Q712,Katherine Margaret Richardson,1941,"Molly Aylwin Cotton
                                                Katherine M Richardson",Proceedings of the Prehistoric Society,Proceedings of the Prehistoric Society of East Anglia,7,3043334,35474
1281,Q712,Katherine Margaret Richardson,1959,"Alison N Young
                                                Katherine M Richardson",Proceedings of the Society of Antiquaries of Scotland,Proceedings of the Society of Antiquaries of Scotland,93,3186349,35474
1282,Q712,Katherine Margaret Richardson,1960,Katherine M Richardson,Proceedings of the Society of Antiquaries of London,Proceedings of the Society of Antiquaries of London,"40
                                        
                                        
                                            (3-4(3-4))",3004121,35474
1283,Q712,Katherine Margaret Richardson,1949,"Molly Aylwin Cotton
                                                Katherine M Richardson",The Archaeological Journal,The Archaeological Journal,106,3179880,35474
1284,Q712,Katherine Margaret Richardson,1951,"Katherine M Richardson
                                                A Young",Proceedings of the Society of Antiquaries of London,Proceedings of the Society of Antiquaries of London,31,3005741,35474
1285,Q712,Katherine Margaret Richardson,1940,Katherine M Richardson,Proceedings of the Society of Antiquaries of London,Proceedings of the Society of Antiquaries of London,20,3005618,35474
1286,Q712,Katherine Margaret Richardson,1938,Katherine M Richardson,Transactions of the St Albans and Hertfordshire Architectural and Archaeological Society,Transactions of the St Albans and Hertfordshire Architectural and Archaeological Society,[1938],3140224,35474
1287,Q712,Katherine Margaret Richardson,1959,Katherine M Richardson,The Archaeological Journal,The Archaeological Journal,116,3180014,35474
1290,Q712,Katherine Margaret Richardson,1944,Katherine M Richardson,Archaeologia,Archaeologia,90,3105541,35474
1291,Q712,Katherine Margaret Richardson,1954,"Alison Young
                                                Katherine M Richardson",Proceedings of the Devon Archaeological Exploration Society,Proceedings of the Devon Archaeological Exploration Society,5,3125932,35474
1293,Q712,Katherine Margaret Richardson,1951,"Katherine M Richardson
                                                J F S Stone",Wiltshire Archaeological and Natural History Society Magazine,Wiltshire Archaeological and Natural History Society Magazine,"54
                                        
                                        
                                            (195)",3122216,35474
1298,Q729,Mary Baillie-Hamilton,1895,Baillie-Hamilton,History of the Berwickshire Naturalists' Club,History of the Berwickshire Naturalists' Club,14,3041052,51347
1299,Q734,Marie Clothilde Balfour,1891,M C Balfour,Folklore,Folklore,2,3113121,48918
1300,Q735,Mary Bateson,1899,Mary Bateson,Transactions of the Royal Historical Society,Transactions of the Royal Historical Society,13,3146239,50832
1301,Q735,Mary Bateson,1889,Mary Bateson,Norfolk Archaeology,Norfolk Archaeology,"11
                                        
                                        
                                            (1)",3236515,50832
1302,Q747,Ada Goodrich-Freer,1902,Ada Goodrich-Freer,Folklore,Folklore,13,3112679,48804
1303,Q747,Ada Goodrich-Freer,1901,Ada Goodrich-Freer,Transactions of the Gaelic Society of Inverness,Transactions of the Gaelic Society of Inverness,21,3143367,48804
1304,Q747,Ada Goodrich-Freer,1904,Ada Goodrich-Freer,Folklore,Folklore,15,3112720,48804
1305,Q747,Ada Goodrich-Freer,1901,Ada Goodrich-Freer,Saga Book of the Viking Society,Saga Book of the Viking Society,2,3095290,48804
1306,Q747,Ada Goodrich-Freer,1907,Ada Goodrich-Freer,Folklore,Folklore,18,3113102,48804
1307,Q747,Ada Goodrich-Freer,1899,Ada Goodrich-Freer,Folklore,Folklore,10,3112949,48804
1308,Q76,Rachael Poole,NA,Rachael Poole,Walpole Society Annual Volume,Walpole Society Annual Volume,2,3138593,44712
1309,Q76,Rachael Poole,NA,Rachael Poole,Walpole Society Annual Volume,Walpole Society Annual Volume,11,3138638,44712
1310,Q76,Rachael Poole,NA,Rachael Poole,Walpole Society Annual Volume,Walpole Society Annual Volume,3,3138599,44712
1311,Q782,Beatrice Braithwaite Batty,1890,R Braithwaite Batty,Journal of the Anthropological Institute,Journal of the Royal Anthropological Institute,19,3140515,45969
1312,Q783,Margaret Ley Bazeley,1904,"William Bazeley
                                                Margaret Ley Bazeley",Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,27,3064574,56196
1313,Q783,Margaret Ley Bazeley,1910,Margaret Ley Bazeley,Transactions of the Bristol and Gloucestershire Archaeological Society,Transactions of the Bristol and Gloucestershire Archaeological Society,33,3064657,56196
1314,Q784,Eleanor M. Beeby,1900,E M Beeby,Journal of the Royal Historical and Archaeological Association of Ireland,Journal of the Royal Society of Antiquaries of Ireland,10,3039354,50395
1315,Q786,Augusta Bethell,1872,Augusta Bethel,Proceedings of the Somerset Archaeological and Natural History Society,Proceedings of the Somerset Archaeological and Natural History Society,17,3118617,52405
1316,Q788,Fanny Bland,1881,Fanny Bland,Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society,Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society,5,3194467,53384
1317,Q791,Mädi Braitmaier,1901,Mädi Braitmaier,Folklore,Folklore,12,3112616,48751
1318,Q791,Mädi Braitmaier,1900,Mädi Braitmaier,Folklore,Folklore,11,3112952,48751
1324,Q794,Dorothy Dudley,1949,Dorothy Dudley,Archaeological Newsletter,Archaeological Newsletter,"2
                                        
                                        
                                            (7)",3123097,27474
1325,Q794,Dorothy Dudley,1941,Dorothy Dudley,The Archaeological Journal,The Archaeological Journal,98,3179777,27474
1326,Q794,Dorothy Dudley,1956,"Dorothy Dudley
                                                Charles Charles Thomas",Cornish Archaeology,Cornish Archaeology,4,3087418,27474
1327,Q794,Dorothy Dudley,1956,Dorothy Dudley,The Archaeological Journal,The Archaeological Journal,113,3179973,27474
1328,Q794,Dorothy Dudley,1956,"Dorothy Dudley
                                                Martyn M Jope",Cornish Archaeology,Cornish Archaeology,4,3087432,27474
1330,Q794,Dorothy Dudley,1953,"Dorothy Dudley
                                                Florence M Patchett",Proceedings of the West Cornwall Field Club,Proceedings of the West Cornwall Field Club,"1
                                        
                                        
                                            (2)",3126012,27474
